age,bilat_0,Damoiseaux.fit,Burke.fit,Appelman.fit,Saux.fit,McCormick.fit,Damoiseaux.se,Burke.se,Appelman.se,Saux.se,McCormick.se
2.95,Yes,NA,NA,0.107671939,0.16744621,0.163640714,NA,NA,0.128375203,0.103346079,0.152185244
2.96,Yes,NA,NA,0.107361091,0.167157567,0.163253312,NA,NA,0.128139916,0.103464621,0.152301066
2.97,Yes,NA,NA,0.10705079,0.166868978,0.16286601,NA,NA,0.127908552,0.103585416,0.152416419
2.98,Yes,NA,NA,0.106741038,0.166580444,0.162478824,NA,NA,0.127681098,0.103708444,0.152531303
2.99,Yes,NA,NA,0.106431834,0.166291966,0.162091772,NA,NA,0.127457538,0.103833687,0.152645715
3,Yes,NA,0.274715911,0.10612318,0.166003546,0.161704871,NA,0.27827788,0.127237859,0.103961122,0.152759655
3.01,Yes,NA,0.12143125,0.105815077,0.165715185,0.161318138,NA,0.138951949,0.127022043,0.104090732,0.152873122
3.02,Yes,NA,0.121431144,0.105507525,0.165426885,0.16093159,NA,0.138876842,0.126810077,0.104222494,0.152986112
3.03,Yes,NA,0.121430851,0.105200524,0.165138647,0.160545243,NA,0.138803101,0.126601943,0.104356389,0.153098623
3.04,Yes,NA,0.121430372,0.104894076,0.164850471,0.160159116,NA,0.138730735,0.126397626,0.104492397,0.153210656
3.05,Yes,NA,0.121429705,0.104588182,0.164562361,0.159773225,NA,0.138659753,0.126197109,0.104630497,0.153322208
3.06,Yes,NA,0.12142885,0.104282841,0.164274316,0.159387588,NA,0.138590162,0.126000376,0.10477067,0.153433281
3.07,Yes,NA,0.121427807,0.103978055,0.163986339,0.159002221,NA,0.138521971,0.125807408,0.104912893,0.153543876
3.08,Yes,NA,0.121426576,0.103673824,0.16369843,0.158617141,NA,0.138455189,0.125618189,0.105057148,0.153653997
3.09,Yes,NA,0.121425157,0.103370148,0.163410591,0.158232367,NA,0.138389825,0.1254327,0.105203414,0.153763649
3.1,Yes,NA,0.121423548,0.10306703,0.163122823,0.157847916,NA,0.138325886,0.125250924,0.10535167,0.153872835
3.11,Yes,NA,0.121421751,0.102764468,0.162835128,0.157463805,NA,0.138263381,0.125072843,0.105501896,0.153981562
3.12,Yes,NA,0.121419764,0.102462464,0.162547506,0.157080052,NA,0.138202319,0.124898437,0.105654071,0.154089837
3.13,Yes,NA,0.121417587,0.102161018,0.16225996,0.156696674,NA,0.138142708,0.124727687,0.105808175,0.154197665
3.14,Yes,NA,0.12141522,0.101860131,0.16197249,0.156313689,NA,0.138084556,0.124560575,0.105964187,0.154305057
3.15,Yes,NA,0.121412663,0.101559804,0.161685099,0.155931114,NA,0.138027873,0.124397081,0.106122087,0.154412021
3.16,Yes,NA,0.121409915,0.101260037,0.161397786,0.155548966,NA,0.137972665,0.124237186,0.106281855,0.15451857
3.17,Yes,NA,0.121406976,0.10096083,0.161110554,0.155167264,NA,0.137918943,0.124080869,0.10644347,0.154624717
3.18,Yes,NA,0.121403846,0.100662184,0.160823404,0.154786024,NA,0.137866714,0.12392811,0.106606911,0.154730475
3.19,Yes,NA,0.121400525,0.1003641,0.160536336,0.154405265,NA,0.137815986,0.123778889,0.106772159,0.154835859
3.2,Yes,NA,0.121397011,0.100066578,0.160249353,0.154025003,NA,0.137766768,0.123633184,0.106939192,0.154940882
3.21,Yes,NA,0.121393306,0.099769619,0.159962456,0.153645256,NA,0.137719069,0.123490976,0.107107991,0.155045561
3.22,Yes,NA,0.121389408,0.099473223,0.159675646,0.153266041,NA,0.137672896,0.123352243,0.107278536,0.155149912
3.23,Yes,NA,0.121385317,0.09917739,0.159388924,0.152887376,NA,0.137628258,0.123216963,0.107450805,0.155253951
3.24,Yes,NA,0.121381034,0.098882122,0.159102292,0.152509278,NA,0.137585163,0.123085115,0.107624779,0.155357697
3.25,Yes,NA,0.121376557,0.098587418,0.15881575,0.152131764,NA,0.13754362,0.122956678,0.107800437,0.155461172
3.26,Yes,NA,0.121371887,0.09829328,0.158529301,0.151754851,NA,0.137503637,0.122831628,0.10797776,0.155564395
3.27,Yes,NA,0.121367023,0.097999707,0.158242945,0.151378556,NA,0.137465222,0.122709945,0.108156727,0.155667393
3.28,Yes,NA,0.121361964,0.0977067,0.157956683,0.151002897,NA,0.137428383,0.122591605,0.108337319,0.155770187
3.29,Yes,NA,0.121356712,0.097414259,0.157670518,0.150627889,NA,0.137393128,0.122476587,0.108519514,0.155872803
3.3,Yes,NA,0.121351264,0.097122386,0.15738445,0.150253551,NA,0.137359467,0.122364867,0.108703295,0.155975267
3.31,Yes,NA,0.121345622,0.096831079,0.15709848,0.149879897,NA,0.137327405,0.122256422,0.10888864,0.156077602
3.32,Yes,NA,0.121339784,0.09654034,0.156812611,0.149506946,NA,0.137296953,0.12215123,0.109075529,0.156179836
3.33,Yes,NA,0.12133375,0.09625017,0.156526842,0.149134713,NA,0.137268118,0.122049267,0.109263944,0.156281995
3.34,Yes,NA,0.121327521,0.095960568,0.156241176,0.148763215,NA,0.137240908,0.12195051,0.109453865,0.156384105
3.35,Yes,NA,0.121321096,0.095671534,0.155955613,0.148392468,NA,0.137215331,0.121854936,0.109645271,0.156486195
3.36,Yes,NA,0.121314474,0.09538307,0.155670155,0.148022489,NA,0.137191395,0.12176252,0.109838144,0.156588293
3.37,Yes,NA,0.121307655,0.095095175,0.155384803,0.147653293,NA,0.137169108,0.121673239,0.110032464,0.156690428
3.38,Yes,NA,0.121300639,0.094807851,0.155099558,0.147284897,NA,0.137148478,0.12158707,0.110228212,0.15679263
3.39,Yes,NA,0.121293426,0.094521096,0.154814422,0.146917315,NA,0.137129513,0.121503987,0.110425368,0.156894929
3.4,Yes,NA,0.121286015,0.094234912,0.154529396,0.146550565,NA,0.137112221,0.121423968,0.110623914,0.156997353
3.41,Yes,NA,0.121278407,0.093949299,0.154244481,0.14618466,NA,0.13709661,0.121346987,0.11082383,0.157099935
3.42,Yes,NA,0.1212706,0.093664257,0.153959678,0.145819617,NA,0.137082687,0.121273021,0.111025097,0.157202704
3.43,Yes,NA,0.121262595,0.093379787,0.153674988,0.145455451,NA,0.13707046,0.121202045,0.111227697,0.15730569
3.44,Yes,NA,0.121254391,0.093095888,0.153390414,0.145092177,NA,0.137059937,0.121134035,0.111431611,0.157408925
3.45,Yes,NA,0.121245988,0.092812562,0.153105955,0.144729809,NA,0.137051125,0.121068965,0.11163682,0.157512438
3.46,Yes,NA,0.121237385,0.092529807,0.152821614,0.144368363,NA,0.137044033,0.121006812,0.111843306,0.157616261
3.47,Yes,NA,0.121228583,0.092247626,0.15253739,0.144007853,NA,0.137038668,0.120947551,0.112051049,0.157720424
3.48,Yes,NA,0.121219581,0.091966017,0.152253287,0.143648294,NA,0.137035037,0.120891157,0.112260032,0.157824958
3.49,Yes,NA,0.121210379,0.091684981,0.151969305,0.143289699,NA,0.137033147,0.120837604,0.112470237,0.157929893
3.5,Yes,NA,0.121200977,0.091404519,0.151685444,0.142932083,NA,0.137033007,0.120786869,0.112681645,0.15803526
3.51,Yes,NA,0.121191373,0.09112463,0.151401707,0.14257546,NA,0.137034624,0.120738926,0.112894238,0.158141088
3.52,Yes,NA,0.121181569,0.090845315,0.151118094,0.142219842,NA,0.137038005,0.12069375,0.113107999,0.158247406
3.53,Yes,NA,0.121171563,0.090566574,0.150834607,0.141865245,NA,0.137043158,0.120651317,0.113322909,0.158354243
3.54,Yes,NA,0.121161356,0.090288408,0.150551247,0.141511681,NA,0.137050089,0.120611601,0.11353895,0.158461626
3.55,Yes,NA,0.121150947,0.090010815,0.150268015,0.141159163,NA,0.137058806,0.120574578,0.113756106,0.158569582
3.56,Yes,NA,0.121140336,0.089733797,0.149984912,0.140807706,NA,0.137069316,0.120540221,0.113974359,0.15867814
3.57,Yes,NA,0.121129522,0.089457354,0.149701939,0.140457322,NA,0.137081627,0.120508507,0.11419369,0.158787324
3.58,Yes,NA,0.121118505,0.089181486,0.149419099,0.140108024,NA,0.137095744,0.12047941,0.114414084,0.158897163
3.59,Yes,NA,0.121107286,0.088906193,0.149136391,0.139759826,NA,0.137111676,0.120452906,0.114635523,0.159007683
3.6,Yes,NA,0.121095863,0.088631475,0.148853817,0.139412738,NA,0.13712943,0.120428968,0.114857989,0.159118911
3.61,Yes,NA,0.121084236,0.088357332,0.148571378,0.139066773,NA,0.137149011,0.120407573,0.115081467,0.159230872
3.62,Yes,NA,0.121072406,0.088083765,0.148289076,0.138721943,NA,0.137170428,0.120388694,0.115305938,0.159343592
3.63,Yes,NA,0.121060372,0.087810774,0.148006911,0.13837826,NA,0.137193686,0.120372308,0.115531387,0.159457094
3.64,Yes,NA,0.121048133,0.087538358,0.147724884,0.138035735,NA,0.137218792,0.120358389,0.115757797,0.159571404
3.65,Yes,NA,0.121035689,0.087266518,0.147442998,0.13769438,NA,0.137245754,0.120346913,0.115985152,0.159686546
3.66,Yes,NA,0.121023041,0.086995254,0.147161253,0.137354206,NA,0.137274578,0.120337853,0.116213434,0.159802544
3.67,Yes,NA,0.121010187,0.086724566,0.14687965,0.137015223,NA,0.137305269,0.120331187,0.116442629,0.159919422
3.68,Yes,NA,0.120997128,0.086454454,0.14659819,0.136677442,NA,0.137337836,0.120326888,0.11667272,0.160037204
3.69,Yes,NA,0.120983863,0.086184918,0.146316874,0.136340871,NA,0.137372284,0.120324932,0.11690369,0.160155912
3.7,Yes,NA,0.120970392,0.085915958,0.146035704,0.136005521,NA,0.137408619,0.120325295,0.117135525,0.160275568
3.71,Yes,NA,0.120956714,0.085647575,0.145754681,0.135671402,NA,0.137446848,0.120327952,0.117368208,0.160396193
3.72,Yes,NA,0.12094283,0.085379767,0.145473806,0.135338521,NA,0.137486977,0.120332878,0.117601725,0.160517806
3.73,Yes,NA,0.120928739,0.085112537,0.14519308,0.135006889,NA,0.137529012,0.120340049,0.117836059,0.160640426
3.74,Yes,NA,0.120914441,0.084845882,0.144912504,0.134676515,NA,0.137572959,0.120349441,0.118071195,0.160764072
3.75,Yes,NA,0.120899935,0.084579804,0.144632079,0.134347407,NA,0.137618824,0.120361029,0.118307118,0.16088876
3.76,Yes,NA,0.120885222,0.084314303,0.144351807,0.134019575,NA,0.137666614,0.120374789,0.118543813,0.161014508
3.77,Yes,NA,0.120870301,0.084049378,0.144071688,0.133693027,NA,0.137716333,0.120390697,0.118781265,0.161141332
3.78,Yes,NA,0.120855171,0.083785029,0.143791724,0.133367771,NA,0.137767989,0.120408729,0.11901946,0.161269247
3.79,Yes,NA,0.120839833,0.083521256,0.143511916,0.133043814,NA,0.137821586,0.120428861,0.119258382,0.161398269
3.8,Yes,NA,0.120824286,0.083258061,0.143232264,0.132721164,NA,0.137877129,0.12045107,0.119498017,0.161528413
3.81,Yes,NA,0.12080853,0.082995441,0.142952771,0.132399829,NA,0.137934626,0.12047533,0.11973835,0.161659691
3.82,Yes,NA,0.120792564,0.082733398,0.142673436,0.132079815,NA,0.137994081,0.12050162,0.119979368,0.161792117
3.83,Yes,NA,0.120776389,0.082471931,0.142394262,0.13176113,NA,0.138055499,0.120529915,0.120221056,0.161925702
3.84,Yes,NA,0.120760004,0.08221104,0.142115249,0.131443781,NA,0.138118887,0.120560192,0.1204634,0.162060458
3.85,Yes,NA,0.120743409,0.081950726,0.141836399,0.131127774,NA,0.138184248,0.120592428,0.120706386,0.162196396
3.86,Yes,NA,0.120726603,0.081690987,0.141557712,0.130813115,NA,0.138251589,0.120626599,0.120950001,0.162333527
3.87,Yes,NA,0.120709587,0.081431825,0.141279189,0.130499811,NA,0.138320915,0.120662683,0.12119423,0.162471862
3.88,Yes,NA,0.12069236,0.081173238,0.141000833,0.130187866,NA,0.13839223,0.120700656,0.12143906,0.162611409
3.89,Yes,NA,0.120674921,0.080915228,0.140722643,0.129877286,NA,0.138465539,0.120740497,0.121684478,0.162752178
3.9,Yes,NA,0.120657271,0.080657793,0.14044462,0.129568077,NA,0.138540848,0.120782182,0.12193047,0.162894176
3.91,Yes,NA,0.120639409,0.080400934,0.140166767,0.129260244,NA,0.13861816,0.120825688,0.122177023,0.163037411
3.92,Yes,NA,0.120621335,0.080144651,0.139889084,0.128953791,NA,0.138697482,0.120870994,0.122424125,0.163181889
3.93,Yes,NA,0.120603049,0.079888942,0.139611571,0.128648724,NA,0.138778817,0.120918077,0.122671761,0.163327619
3.94,Yes,NA,0.12058455,0.07963381,0.139334231,0.128345047,NA,0.13886217,0.120966915,0.12291992,0.163474604
3.95,Yes,NA,0.120565838,0.079379252,0.139057064,0.128042764,NA,0.138947545,0.121017486,0.123168589,0.163622851
3.96,Yes,NA,0.120546913,0.07912527,0.138780071,0.12774188,NA,0.139034947,0.121069769,0.123417755,0.163772363
3.97,Yes,NA,0.120527775,0.078871862,0.138503253,0.127442399,NA,0.13912438,0.121123741,0.123667406,0.163923147
3.98,Yes,NA,0.120508423,0.07861903,0.138226612,0.127144325,NA,0.139215848,0.121179382,0.123917529,0.164075205
3.99,Yes,NA,0.120488857,0.078366771,0.137950147,0.126847663,NA,0.139309355,0.121236669,0.124168112,0.164228542
4,Yes,NA,0.120469077,0.078115088,0.137673862,0.126552415,NA,0.139404906,0.121295583,0.124419143,0.164383162
4.01,Yes,NA,0.120449083,0.077863978,0.137397756,0.126258585,NA,0.139502504,0.1213561,0.124670611,0.164539069
4.02,Yes,NA,0.120428874,0.077613443,0.13712183,0.125966176,NA,0.139602152,0.121418202,0.124922503,0.164696267
4.03,Yes,NA,0.120408449,0.077363481,0.136846086,0.125675192,NA,0.139703856,0.121481867,0.125174807,0.164854759
4.04,Yes,NA,0.12038781,0.077114094,0.136570524,0.125385635,NA,0.139807618,0.121547074,0.125427513,0.16501455
4.05,Yes,NA,0.120366955,0.076865279,0.136295146,0.125097508,NA,0.139913443,0.121613803,0.125680608,0.165175644
4.06,Yes,NA,0.120345885,0.076617038,0.136019952,0.124810812,NA,0.140021332,0.121682035,0.125934081,0.165338047
4.07,Yes,NA,0.120324598,0.07636937,0.135744944,0.124525549,NA,0.140131291,0.121751748,0.126187922,0.165501762
4.08,Yes,NA,0.120303095,0.076122275,0.135470122,0.124241721,NA,0.140243322,0.121822923,0.126442118,0.165666794
4.09,Yes,NA,0.120281376,0.075875753,0.135195489,0.123959329,NA,0.140357428,0.12189554,0.126696659,0.165833148
4.1,Yes,NA,0.12025944,0.075629802,0.134921043,0.123678375,NA,0.140473613,0.12196958,0.126951533,0.166000828
4.11,Yes,NA,0.120237287,0.075384424,0.134646788,0.12339886,NA,0.140591879,0.122045023,0.127206731,0.166169841
4.12,Yes,NA,0.120214916,0.075139618,0.134372723,0.123120785,NA,0.14071223,0.12212185,0.127462242,0.166340191
4.13,Yes,NA,0.120192328,0.074895384,0.134098849,0.12284415,NA,0.140834668,0.122200041,0.127718054,0.166511885
4.14,Yes,NA,0.120169522,0.074651721,0.133825169,0.122568956,NA,0.140959197,0.122279579,0.127974158,0.16668493
4.15,Yes,NA,0.120146498,0.074408629,0.133551681,0.122295202,NA,0.141085818,0.122360445,0.128230542,0.166859333
4.16,Yes,NA,0.120123256,0.074166108,0.133278389,0.122022888,NA,0.141214534,0.122442619,0.128487198,0.167035101
4.17,Yes,NA,0.120099795,0.073924157,0.133005292,0.121752014,NA,0.141345348,0.122526083,0.128744115,0.167212242
4.18,Yes,NA,0.120076116,0.073682776,0.132732391,0.12148258,NA,0.141478263,0.122610819,0.129001282,0.167390764
4.19,Yes,NA,0.120052217,0.073441966,0.132459688,0.121214583,NA,0.14161328,0.12269681,0.12925869,0.167570676
4.2,Yes,NA,0.120028099,0.073201725,0.132187184,0.120948023,NA,0.141750401,0.122784037,0.12951633,0.167751986
4.21,Yes,NA,0.120003761,0.072962054,0.131914879,0.120682898,NA,0.141889629,0.122872483,0.129774191,0.167934703
4.22,Yes,NA,0.119979204,0.072722951,0.131642774,0.120419208,NA,0.142030966,0.122962129,0.130032263,0.168118838
4.23,Yes,NA,0.119954426,0.072484418,0.131370871,0.120156949,NA,0.142174414,0.123052959,0.130290539,0.1683044
4.24,Yes,NA,0.119929428,0.072246452,0.13109917,0.119896121,NA,0.142319974,0.123144956,0.130549007,0.168491399
4.25,Yes,NA,0.11990421,0.072009055,0.130827672,0.11963672,NA,0.142467649,0.123238103,0.130807659,0.168679845
4.26,Yes,NA,0.11987877,0.071772225,0.130556379,0.119378745,NA,0.142617439,0.123332382,0.131066486,0.168869749
4.27,Yes,NA,0.11985311,0.071535963,0.130285291,0.119122193,NA,0.142769347,0.123427777,0.131325479,0.169061123
4.28,Yes,NA,0.119827228,0.071300268,0.130014408,0.11886706,NA,0.142923373,0.123524272,0.131584628,0.169253977
4.29,Yes,NA,0.119801125,0.07106514,0.129743733,0.118613345,NA,0.14307952,0.12362185,0.131843925,0.169448322
4.3,Yes,NA,0.119774799,0.070830577,0.129473266,0.118361043,NA,0.143237788,0.123720495,0.132103361,0.169644169
4.31,Yes,NA,0.119748252,0.070596581,0.129203008,0.118110152,NA,0.143398179,0.123820192,0.132362928,0.169841531
4.32,Yes,NA,0.119721483,0.07036315,0.12893296,0.117860668,NA,0.143560693,0.123920924,0.132622617,0.170040417
4.33,Yes,NA,0.11969449,0.070130285,0.128663122,0.117612588,NA,0.143725332,0.124022675,0.132882419,0.170240841
4.34,Yes,NA,0.119667275,0.069897984,0.128393496,0.117365907,NA,0.143892097,0.124125431,0.133142327,0.170442813
4.35,Yes,NA,0.119639837,0.069666248,0.128124083,0.117120623,NA,0.144060988,0.124229177,0.133402332,0.170646346
4.36,Yes,NA,0.119612176,0.069435075,0.127854883,0.11687673,NA,0.144232006,0.124333896,0.133662425,0.17085145
4.37,Yes,NA,0.119584291,0.069204467,0.127585897,0.116634225,NA,0.144405152,0.124439574,0.133922599,0.171058137
4.38,Yes,NA,0.119556182,0.068974421,0.127317127,0.116393103,NA,0.144580426,0.124546197,0.134182847,0.171266418
4.39,Yes,NA,0.119527849,0.068744938,0.127048574,0.11615336,NA,0.144757829,0.124653749,0.134443159,0.171476302
4.4,Yes,NA,0.119499292,0.068516018,0.126780237,0.115914992,NA,0.14493736,0.124762217,0.134703528,0.1716878
4.41,Yes,NA,0.119470511,0.068287659,0.126512118,0.115677994,NA,0.145119021,0.124871586,0.134963947,0.171900923
4.42,Yes,NA,0.119441504,0.068059862,0.126244218,0.115442363,NA,0.14530281,0.124981841,0.135224408,0.172115681
4.43,Yes,NA,0.119412273,0.067832626,0.125976538,0.115208092,NA,0.14548873,0.12509297,0.135484904,0.172332082
4.44,Yes,NA,0.119382817,0.067605951,0.125709079,0.114975178,NA,0.145676778,0.125204958,0.135745427,0.172550139
4.45,Yes,NA,0.119353135,0.067379836,0.125441841,0.114743615,NA,0.145866956,0.125317791,0.136005969,0.172769861
4.46,Yes,NA,0.119323227,0.06715428,0.125174825,0.114513398,NA,0.146059263,0.125431457,0.136266525,0.172991257
4.47,Yes,NA,0.119293093,0.066929284,0.124908033,0.114284523,NA,0.146253698,0.125545941,0.136527085,0.173214339
4.48,Yes,NA,0.119262733,0.066704847,0.124641465,0.114056983,NA,0.146450262,0.125661232,0.136787645,0.173439114
4.49,Yes,NA,0.119232147,0.066480968,0.124375122,0.113830774,NA,0.146648953,0.125777315,0.137048196,0.173665593
4.5,Yes,NA,0.119201334,0.066257647,0.124109005,0.113605889,NA,0.146849772,0.125894178,0.137308731,0.173893785
4.51,Yes,NA,0.119170294,0.066034883,0.123843115,0.113382323,NA,0.147052717,0.126011809,0.137569245,0.174123698
4.52,Yes,NA,0.119139027,0.065812676,0.123577452,0.11316007,NA,0.147257788,0.126130194,0.137829729,0.17435534
4.53,Yes,NA,0.119107533,0.065591026,0.123312018,0.112939125,NA,0.147464984,0.126249323,0.138090179,0.174588719
4.54,Yes,NA,0.119075811,0.065369931,0.123046813,0.112719481,NA,0.147674304,0.126369181,0.138350586,0.174823841
4.55,Yes,NA,0.119043861,0.065149392,0.122781838,0.112501132,NA,0.147885747,0.126489758,0.138610946,0.175060712
4.56,Yes,NA,0.119011684,0.064929408,0.122517094,0.112284073,NA,0.148099311,0.126611042,0.13887125,0.175299337
4.57,Yes,NA,0.118979277,0.064709978,0.122252582,0.112068297,NA,0.148314997,0.126733021,0.139131494,0.175539723
4.58,Yes,NA,0.118946643,0.064491102,0.121988302,0.111853798,NA,0.148532802,0.126855683,0.13939167,0.175781871
4.59,Yes,NA,0.11891378,0.064272779,0.121724256,0.111640571,NA,0.148752725,0.126979016,0.139651773,0.176025788
4.6,Yes,NA,0.118880687,0.06405501,0.121460444,0.11142861,NA,0.148974764,0.127103011,0.139911797,0.176271474
4.61,Yes,NA,0.118847366,0.063837792,0.121196868,0.111217907,NA,0.149198919,0.127227655,0.140171736,0.176518934
4.62,Yes,NA,0.118813815,0.063621127,0.120933527,0.111008457,NA,0.149425187,0.127352937,0.140431584,0.176768167
4.63,Yes,NA,0.118780034,0.063405012,0.120670423,0.110800253,NA,0.149653568,0.127478848,0.140691335,0.177019176
4.64,Yes,NA,0.118746024,0.063189449,0.120407556,0.110593291,NA,0.149884058,0.127605375,0.140950983,0.17727196
4.65,Yes,NA,0.118711783,0.062974435,0.120144928,0.110387562,NA,0.150116656,0.127732509,0.141210523,0.177526519
4.66,Yes,NA,0.118677313,0.062759971,0.119882539,0.110183061,NA,0.15035136,0.127860239,0.141469949,0.177782854
4.67,Yes,NA,0.118642611,0.062546056,0.119620389,0.109979781,NA,0.150588169,0.127988555,0.141729256,0.178040961
4.68,Yes,NA,0.118607679,0.06233269,0.119358481,0.109777716,NA,0.15082708,0.128117446,0.141988438,0.178300839
4.69,Yes,NA,0.118572516,0.062119872,0.119096814,0.109576861,NA,0.151068091,0.128246904,0.14224749,0.178562485
4.7,Yes,NA,0.118537122,0.061907601,0.118835389,0.109377207,NA,0.151311199,0.128376917,0.142506407,0.178825895
4.71,Yes,NA,0.118501496,0.061695876,0.118574208,0.10917875,NA,0.151556403,0.128507477,0.142765183,0.179091067
4.72,Yes,NA,0.118465638,0.061484698,0.11831327,0.108981482,NA,0.1518037,0.128638574,0.143023814,0.179357996
4.73,Yes,NA,0.118429549,0.061274066,0.118052577,0.108785397,NA,0.152053087,0.128770197,0.143282294,0.179626677
4.74,Yes,NA,0.118393227,0.061063978,0.117792129,0.108590489,NA,0.152304562,0.128902339,0.143540618,0.179897107
4.75,Yes,NA,0.118356674,0.060854436,0.117531927,0.108396751,NA,0.152558122,0.129034989,0.143798781,0.18016928
4.76,Yes,NA,0.118319887,0.060645436,0.117271972,0.108204177,NA,0.152813765,0.12916814,0.144056779,0.18044319
4.77,Yes,NA,0.118282868,0.06043698,0.117012265,0.10801276,NA,0.153071487,0.129301781,0.144314607,0.18071883
4.78,Yes,NA,0.118245616,0.060229067,0.116752807,0.107822493,NA,0.153331286,0.129435904,0.14457226,0.180996195
4.79,Yes,NA,0.118208131,0.060021696,0.116493597,0.10763337,NA,0.153593159,0.1295705,0.144829733,0.181275276
4.8,Yes,NA,0.118170413,0.059814866,0.116234638,0.107445385,NA,0.153857103,0.129705561,0.145087022,0.181556065
4.81,Yes,NA,0.11813246,0.059608577,0.115975929,0.107258531,NA,0.154123115,0.129841079,0.145344122,0.181838555
4.82,Yes,NA,0.118094274,0.059402828,0.115717472,0.107072802,NA,0.154391192,0.129977045,0.145601029,0.182122737
4.83,Yes,NA,0.118055854,0.059197619,0.115459266,0.106888191,NA,0.15466133,0.130113451,0.145857739,0.182408605
4.84,Yes,NA,0.1180172,0.058992949,0.115201314,0.106704691,NA,0.154933526,0.130250288,0.146114246,0.18269615
4.85,Yes,NA,0.117978311,0.058788817,0.114943615,0.106522296,NA,0.155207777,0.13038755,0.146370548,0.182985363
4.86,Yes,NA,0.117939188,0.058585222,0.114686171,0.106341,NA,0.155484079,0.130525227,0.146626639,0.183276237
4.87,Yes,NA,0.11789983,0.058382165,0.114428982,0.106160796,NA,0.155762429,0.130663314,0.146882516,0.183568762
